mathnorm,s_class,s_school,enrollment,classsize,female,class_id
-.5530037,.5416667,.4563107,103,24,0,165
-.4691426,.5416667,.4563107,103,24,0,165
-.1546632,.5416667,.4563107,103,24,0,165
2.445033,.5416667,.4563107,103,24,1,165
-.9723096,.5416667,.4563107,103,24,0,165
.5791221,.5416667,.4563107,103,24,1,165
.075955,.5416667,.4563107,103,24,0,165
.1807815,.5416667,.4563107,103,24,0,165
-.2594897,.5416667,.4563107,103,24,1,165
-2.523741,.5416667,.4563107,103,24,0,165
-.4691426,.4782609,.4563107,103,23,0,166
-.8674831,.4782609,.4563107,103,23,0,166
1.899935,.4782609,.4563107,103,23,0,166
-.4691426,.4782609,.4563107,103,23,0,166
-.1546632,.4782609,.4563107,103,23,0,166
.7258791,.4782609,.4563107,103,23,1,166
1.291942,.4782609,.4563107,103,23,1,166
.432365,.4782609,.4563107,103,23,0,166
.5791221,.4782609,.4563107,103,23,1,166
1.899935,.4782609,.4563107,103,23,1,166
.432365,.4782609,.4563107,103,23,0,166
1.543525,.4782609,.4563107,103,23,1,166
.8936014,.4782609,.4563107,103,23,0,166
1.543525,.4782609,.4563107,103,23,1,166
-1.957678,.4782609,.4563107,103,23,0,166
1.899935,.4782609,.4563107,103,23,1,166
-.7626567,.4782609,.4563107,103,23,1,166
-.8674831,.4782609,.4563107,103,23,0,166
.7258791,.4782609,.4563107,103,23,1,166
.432365,.4782609,.4563107,103,23,0,166
-.2594897,.4782609,.4563107,103,23,1,166
.7258791,.4782609,.4563107,103,23,1,166
.3065732,.2941177,.4563107,103,17,0,167
-.5530037,.2941177,.4563107,103,17,0,167
-.0288714,.2941177,.4563107,103,17,0,167
.7258791,.2941177,.4563107,103,17,0,167
-.2594897,.2941177,.4563107,103,17,0,167
.7258791,.2941177,.4563107,103,17,1,167
.1807815,.2941177,.4563107,103,17,0,167
-.9723096,.2941177,.4563107,103,17,0,167
-.9723096,.2941177,.4563107,103,17,0,167
-.5530037,.2941177,.4563107,103,17,1,167
.075955,.2941177,.4563107,103,17,0,167
.075955,.2941177,.4563107,103,17,0,167
.3065732,.2941177,.4563107,103,17,0,167
.432365,.2941177,.4563107,103,17,0,167
-.1546632,.2941177,.4563107,103,17,1,167
.8936014,.2941177,.4563107,103,17,1,167
.8936014,.2941177,.4563107,103,17,1,167
-.8674831,.5882353,.4563107,103,17,1,168
.3065732,.5882353,.4563107,103,17,1,168
-.1546632,.5882353,.4563107,103,17,1,168
-1.077136,.5882353,.4563107,103,17,1,168
-.1546632,.5882353,.4563107,103,17,1,168
1.543525,.5882353,.4563107,103,17,1,168
.075955,.5882353,.4563107,103,17,0,168
1.291942,.5882353,.4563107,103,17,0,168
-.5530037,.5882353,.4563107,103,17,0,168
.7258791,.5882353,.4563107,103,17,0,168
-.0288714,.5882353,.4563107,103,17,0,168
.5791221,.5882353,.4563107,103,17,0,168
.3065732,.5882353,.4563107,103,17,1,168
-1.538373,.5882353,.4563107,103,17,1,168
-1.307754,.5882353,.4563107,103,17,0,168
-.5530037,.5882353,.4563107,103,17,1,168
-.9723096,.3636364,.4563107,103,22,0,169
-.7626567,.3636364,.4563107,103,22,0,169
.7258791,.3636364,.4563107,103,22,0,169
1.061324,.3636364,.4563107,103,22,0,169
-.4691426,.3636364,.4563107,103,22,1,169
-.9723096,.3636364,.4563107,103,22,0,169
.8936014,.3636364,.4563107,103,22,0,169
-.1546632,.3636364,.4563107,103,22,1,169
.1807815,.3636364,.4563107,103,22,0,169
.3065732,.3636364,.4563107,103,22,1,169
-.4691426,.3636364,.4563107,103,22,1,169
.5791221,.3636364,.4563107,103,22,1,169
1.291942,.3636364,.4563107,103,22,0,169
.3065732,.3636364,.4563107,103,22,1,169
.3065732,.3636364,.4563107,103,22,0,169
-.5530037,.3636364,.4563107,103,22,0,169
-.4691426,.3636364,.4563107,103,22,0,169
.8936014,.3636364,.4563107,103,22,1,169
-.5530037,.3636364,.4563107,103,22,0,169
-.0288714,.3636364,.4563107,103,22,0,169
-1.68513,.3636364,.4563107,103,22,1,169
-.0288714,.3636364,.4563107,103,22,0,169
.3065732,.3571429,.4918033,61,14,1,170
.8936014,.3571429,.4918033,61,14,1,170
-.0288714,.3571429,.4918033,61,14,0,170
1.543525,.3571429,.4918033,61,14,0,170
.8936014,.3571429,.4918033,61,14,0,170
.7258791,.3571429,.4918033,61,14,1,170
.8936014,.3571429,.4918033,61,14,1,170
2.445033,.3571429,.4918033,61,14,0,170
1.061324,.3571429,.4918033,61,14,0,170
1.899935,.3571429,.4918033,61,14,1,170
1.291942,.3571429,.4918033,61,14,0,170
1.543525,.3571429,.4918033,61,14,0,170
-1.181962,.5294118,.4918033,61,17,0,171
-.0288714,.5294118,.4918033,61,17,1,171
2.445033,.5294118,.4918033,61,17,0,171
1.291942,.5294118,.4918033,61,17,0,171
.075955,.5294118,.4918033,61,17,1,171
-.3643161,.5294118,.4918033,61,17,1,171
-.4691426,.5294118,.4918033,61,17,1,171
.7258791,.5294118,.4918033,61,17,1,171
-.6578302,.5294118,.4918033,61,17,0,171
-.3643161,.5294118,.4918033,61,17,0,171
.1807815,.5294118,.4918033,61,17,1,171
.7258791,.5294118,.4918033,61,17,1,171
.075955,.5294118,.4918033,61,17,0,171
-.9723096,.5294118,.4918033,61,17,0,171
-.6578302,.5294118,.4918033,61,17,1,171
-.6578302,.5384616,.4918033,61,13,1,172
.075955,.5384616,.4918033,61,13,0,172
.3065732,.5384616,.4918033,61,13,1,172
-.3643161,.5384616,.4918033,61,13,1,172
-.4691426,.5384616,.4918033,61,13,0,172
-.7626567,.5384616,.4918033,61,13,1,172
.5791221,.5384616,.4918033,61,13,1,172
.8936014,.5384616,.4918033,61,13,0,172
-1.68513,.5384616,.4918033,61,13,0,172
-.3643161,.5384616,.4918033,61,13,1,172
-1.412581,.5384616,.4918033,61,13,0,172
.432365,.5384616,.4918033,61,13,1,172
-1.68513,.5294118,.4918033,61,17,0,173
.5791221,.5294118,.4918033,61,17,1,173
.432365,.5294118,.4918033,61,17,0,173
1.061324,.5294118,.4918033,61,17,0,173
.8936014,.5294118,.4918033,61,17,1,173
.432365,.5294118,.4918033,61,17,1,173
-.5530037,.5294118,.4918033,61,17,1,173
.7258791,.5294118,.4918033,61,17,0,173
.432365,.5294118,.4918033,61,17,0,173
.3065732,.5294118,.4918033,61,17,1,173
-.1546632,.5294118,.4918033,61,17,1,173
1.899935,.5294118,.4918033,61,17,0,173
-.6578302,.5294118,.4918033,61,17,1,173
.7258791,.5294118,.4918033,61,17,1,173
1.291942,.5294118,.4918033,61,17,0,173
1.291942,.5294118,.4918033,61,17,1,173
.5791221,.5294118,.4918033,61,17,0,173
.1807815,.3809524,.4591837,98,21,1,174
-.2594897,.3809524,.4591837,98,21,1,174
-1.810921,.3809524,.4591837,98,21,0,174
.432365,.3809524,.4591837,98,21,0,174
-.8674831,.3809524,.4591837,98,21,1,174
-1.077136,.3809524,.4591837,98,21,1,174
.075955,.3809524,.4591837,98,21,0,174
-1.538373,.3809524,.4591837,98,21,1,174
-.0288714,.3809524,.4591837,98,21,1,174
-1.181962,.3809524,.4591837,98,21,0,174
-.6578302,.3809524,.4591837,98,21,0,174
-3.467179,.3809524,.4591837,98,21,0,174
-1.181962,.3809524,.4591837,98,21,0,174
-.0288714,.3809524,.4591837,98,21,0,174
.3065732,.3809524,.4591837,98,21,1,174
-1.307754,.3809524,.4591837,98,21,0,174
-.9723096,.3809524,.4591837,98,21,0,174
-1.307754,.3809524,.4591837,98,21,0,174
-1.810921,.3809524,.4591837,98,21,1,174
-.8674831,.3809524,.4591837,98,21,0,174
-.9723096,.3809524,.4591837,98,21,0,174
-1.077136,.6,.4591837,98,15,0,175
-1.181962,.6,.4591837,98,15,1,175
-1.538373,.6,.4591837,98,15,1,175
-1.538373,.6,.4591837,98,15,0,175
-1.181962,.6,.4591837,98,15,1,175
-1.538373,.6,.4591837,98,15,0,175
-.9723096,.6,.4591837,98,15,0,175
-.8674831,.6,.4591837,98,15,0,175
-.3643161,.6,.4591837,98,15,1,175
-1.307754,.6,.4591837,98,15,1,175
-1.181962,.6,.4591837,98,15,0,175
-1.077136,.6,.4591837,98,15,1,175
-.1546632,.6,.4591837,98,15,1,175
-.8674831,.6,.4591837,98,15,1,175
-.9723096,.5217391,.4591837,98,23,1,176
-.3643161,.5217391,.4591837,98,23,1,176
-1.412581,.5217391,.4591837,98,23,0,176
-1.412581,.5217391,.4591837,98,23,1,176
-1.307754,.5217391,.4591837,98,23,0,176
-.8674831,.5217391,.4591837,98,23,0,176
-1.181962,.5217391,.4591837,98,23,0,176
.3065732,.5217391,.4591837,98,23,1,176
-1.538373,.5217391,.4591837,98,23,1,176
-1.68513,.5217391,.4591837,98,23,0,176
-1.538373,.5217391,.4591837,98,23,1,176
-.8674831,.5217391,.4591837,98,23,0,176
-.5530037,.5217391,.4591837,98,23,0,176
-1.307754,.5217391,.4591837,98,23,0,176
-1.538373,.5217391,.4591837,98,23,1,176
-1.181962,.5217391,.4591837,98,23,1,176
-.3643161,.5217391,.4591837,98,23,1,176
-1.307754,.5217391,.4591837,98,23,0,176
-.4691426,.5217391,.4591837,98,23,1,176
-2.125401,.5217391,.4591837,98,23,0,176
-1.810921,.5217391,.4591837,98,23,1,176
-1.412581,.5217391,.4591837,98,23,1,176
-1.957678,.5217391,.4591837,98,23,0,176
-.0288714,.5625,.4591837,98,16,1,177
-1.307754,.5625,.4591837,98,16,1,177
.075955,.5625,.4591837,98,16,1,177
-2.314088,.5625,.4591837,98,16,1,177
-.5530037,.5625,.4591837,98,16,0,177
-.7626567,.5625,.4591837,98,16,0,177
-1.307754,.5625,.4591837,98,16,1,177
.1807815,.5625,.4591837,98,16,0,177
2.445033,.5625,.4591837,98,16,1,177
-.3643161,.5625,.4591837,98,16,0,177
1.543525,.5625,.4591837,98,16,1,177
-1.412581,.5625,.4591837,98,16,0,177
.432365,.5625,.4591837,98,16,1,177
-2.125401,.5625,.4591837,98,16,0,177
.8936014,.5625,.4591837,98,16,0,177
2.9482,.5625,.4591837,98,16,1,177
-2.314088,.3043478,.4591837,98,23,0,178
-1.538373,.3043478,.4591837,98,23,0,178
-2.125401,.3043478,.4591837,98,23,0,178
-2.523741,.3043478,.4591837,98,23,1,178
-1.412581,.3043478,.4591837,98,23,0,178
-.7626567,.3043478,.4591837,98,23,0,178
-1.077136,.3043478,.4591837,98,23,0,178
-1.307754,.3043478,.4591837,98,23,0,178
-1.68513,.3043478,.4591837,98,23,1,178
-1.412581,.3043478,.4591837,98,23,0,178
-2.125401,.3043478,.4591837,98,23,1,178
-.8674831,.3043478,.4591837,98,23,1,178
-.9723096,.3043478,.4591837,98,23,0,178
-1.181962,.3043478,.4591837,98,23,0,178
-1.68513,.3043478,.4591837,98,23,0,178
-2.125401,.3043478,.4591837,98,23,0,178
-.9723096,.3043478,.4591837,98,23,1,178
-2.754359,.3043478,.4591837,98,23,0,178
-2.523741,.3043478,.4591837,98,23,0,178
-.8674831,.3043478,.4591837,98,23,0,178
-1.68513,.3043478,.4591837,98,23,1,178
-.8674831,.3043478,.4591837,98,23,0,178
-.4691426,.3076923,.375,64,13,0,179
-.6578302,.3076923,.375,64,13,0,179
-.8674831,.3076923,.375,64,13,1,179
-.2594897,.3076923,.375,64,13,1,179
-.7626567,.3076923,.375,64,13,0,179
-.5530037,.3076923,.375,64,13,1,179
-.5530037,.3076923,.375,64,13,0,179
-.8674831,.3076923,.375,64,13,0,179
-1.077136,.3076923,.375,64,13,0,179
-1.077136,.3076923,.375,64,13,0,179
1.061324,.3076923,.375,64,13,0,179
1.543525,.3076923,.375,64,13,0,179
.7258791,.5,.375,64,20,1,180
-2.314088,.5,.375,64,20,1,180
-.5530037,.5,.375,64,20,1,180
-1.412581,.5,.375,64,20,1,180
.3065732,.5,.375,64,20,0,180
-.3643161,.5,.375,64,20,0,180
-.6578302,.5,.375,64,20,0,180
-.0288714,.5,.375,64,20,0,180
-.5530037,.5,.375,64,20,1,180
2.9482,.5,.375,64,20,1,180
-.1546632,.5,.375,64,20,0,180
-1.810921,.5,.375,64,20,0,180
-.3643161,.5,.375,64,20,0,180
-.2594897,.5,.375,64,20,1,180
-1.307754,.5,.375,64,20,0,180
-.2594897,.5,.375,64,20,1,180
.075955,.5,.375,64,20,1,180
-.8674831,.5,.375,64,20,0,180
-.2594897,.5,.375,64,20,1,180
-.3643161,.4166667,.375,64,12,0,181
-1.307754,.4166667,.375,64,12,1,181
-.0288714,.4166667,.375,64,12,1,181
-.1546632,.4166667,.375,64,12,1,181
-.1546632,.4166667,.375,64,12,0,181
.075955,.4166667,.375,64,12,1,181
.432365,.4166667,.375,64,12,1,181
-.3643161,.4166667,.375,64,12,0,181
-.1546632,.4166667,.375,64,12,0,181
-.5530037,.4166667,.375,64,12,0,181
-1.181962,.4166667,.375,64,12,0,181
.7258791,.4166667,.375,64,12,0,181
-.1546632,.2631579,.375,64,19,0,182
-1.181962,.2631579,.375,64,19,0,182
-1.181962,.2631579,.375,64,19,0,182
-.3643161,.2631579,.375,64,19,0,182
-.8674831,.2631579,.375,64,19,0,182
-.3643161,.2631579,.375,64,19,0,182
-.3643161,.2631579,.375,64,19,0,182
.3065732,.2631579,.375,64,19,1,182
-1.68513,.2631579,.375,64,19,1,182
-.4691426,.2631579,.375,64,19,0,182
-.7626567,.2631579,.375,64,19,0,182
-.1546632,.2631579,.375,64,19,0,182
-.7626567,.2631579,.375,64,19,1,182
2.445033,.2631579,.375,64,19,0,182
.1807815,.2631579,.375,64,19,1,182
-.6578302,.2631579,.375,64,19,0,182
-.1546632,.2631579,.375,64,19,1,182
-.0288714,.2631579,.375,64,19,0,182
-.6578302,.3043478,.4177215,79,23,0,183
.7258791,.3043478,.4177215,79,23,1,183
1.061324,.3043478,.4177215,79,23,0,183
-.3643161,.3043478,.4177215,79,23,1,183
.3065732,.3043478,.4177215,79,23,0,183
-.7626567,.3043478,.4177215,79,23,0,183
.075955,.3043478,.4177215,79,23,0,183
-.5530037,.3043478,.4177215,79,23,0,183
-1.181962,.3043478,.4177215,79,23,0,183
.7258791,.3043478,.4177215,79,23,0,183
-.5530037,.3043478,.4177215,79,23,1,183
-.5530037,.3043478,.4177215,79,23,0,183
-.1546632,.3043478,.4177215,79,23,1,183
-.5530037,.3043478,.4177215,79,23,0,183
-1.077136,.3043478,.4177215,79,23,1,183
-.7626567,.3043478,.4177215,79,23,0,183
1.061324,.3043478,.4177215,79,23,0,183
-1.307754,.3043478,.4177215,79,23,0,183
-.5530037,.3043478,.4177215,79,23,1,183
.5791221,.3043478,.4177215,79,23,0,183
.7258791,.3043478,.4177215,79,23,1,183
.3065732,.2307692,.4177215,79,13,0,184
-.4691426,.2307692,.4177215,79,13,0,184
-.6578302,.2307692,.4177215,79,13,0,184
-.1546632,.2307692,.4177215,79,13,0,184
-1.077136,.2307692,.4177215,79,13,0,184
.075955,.2307692,.4177215,79,13,1,184
-.0288714,.2307692,.4177215,79,13,0,184
-1.307754,.2307692,.4177215,79,13,0,184
-.2594897,.2307692,.4177215,79,13,0,184
-.2594897,.2307692,.4177215,79,13,1,184
-.1546632,.2307692,.4177215,79,13,0,184
-1.181962,.2307692,.4177215,79,13,1,184
-.5530037,.2307692,.4177215,79,13,0,184
-1.181962,.4545455,.4177215,79,22,1,185
1.543525,.4545455,.4177215,79,22,0,185
-.5530037,.4545455,.4177215,79,22,1,185
-.0288714,.4545455,.4177215,79,22,1,185
-.6578302,.4545455,.4177215,79,22,0,185
-.7626567,.4545455,.4177215,79,22,1,185
1.291942,.4545455,.4177215,79,22,1,185
-.5530037,.4545455,.4177215,79,22,0,185
-.0288714,.4545455,.4177215,79,22,0,185
.3065732,.4545455,.4177215,79,22,0,185
-.4691426,.4545455,.4177215,79,22,1,185
-1.810921,.4545455,.4177215,79,22,0,185
-.6578302,.4545455,.4177215,79,22,1,185
.5791221,.4545455,.4177215,79,22,0,185
-.5530037,.4545455,.4177215,79,22,0,185
-.1546632,.4545455,.4177215,79,22,1,185
-.7626567,.4545455,.4177215,79,22,0,185
-1.077136,.4545455,.4177215,79,22,0,185
2.445033,.4545455,.4177215,79,22,1,185
.3065732,.4545455,.4177215,79,22,0,185
-1.810921,.4545455,.4177215,79,22,0,185
-1.077136,.4545455,.4177215,79,22,1,185
-.0288714,.6190476,.4177215,79,21,1,186
.432365,.6190476,.4177215,79,21,0,186
.8936014,.6190476,.4177215,79,21,0,186
-.0288714,.6190476,.4177215,79,21,1,186
-.7626567,.6190476,.4177215,79,21,1,186
-.0288714,.6190476,.4177215,79,21,1,186
.3065732,.6190476,.4177215,79,21,1,186
1.899935,.6190476,.4177215,79,21,1,186
1.061324,.6190476,.4177215,79,21,0,186
-.4691426,.6190476,.4177215,79,21,0,186
.432365,.6190476,.4177215,79,21,0,186
.3065732,.6190476,.4177215,79,21,1,186
.075955,.6190476,.4177215,79,21,1,186
.3065732,.6190476,.4177215,79,21,1,186
-.2594897,.6190476,.4177215,79,21,0,186
-.0288714,.6190476,.4177215,79,21,0,186
.5791221,.6190476,.4177215,79,21,1,186
-.4691426,.6190476,.4177215,79,21,1,186
-1.538373,.6190476,.4177215,79,21,1,186
-.4691426,.6190476,.4177215,79,21,1,186
1.543525,.52,.5061728,81,25,1,187
.075955,.52,.5061728,81,25,0,187
-.5530037,.52,.5061728,81,25,1,187
2.445033,.52,.5061728,81,25,1,187
-.1546632,.52,.5061728,81,25,1,187
.5791221,.52,.5061728,81,25,1,187
2.9482,.52,.5061728,81,25,0,187
-.4691426,.52,.5061728,81,25,1,187
-.0288714,.52,.5061728,81,25,0,187
-.1546632,.52,.5061728,81,25,1,187
-.4691426,.52,.5061728,81,25,0,187
1.899935,.52,.5061728,81,25,0,187
.3065732,.52,.5061728,81,25,0,187
.1807815,.52,.5061728,81,25,0,187
-.1546632,.52,.5061728,81,25,1,187
1.291942,.52,.5061728,81,25,0,187
.8936014,.52,.5061728,81,25,0,187
.8936014,.52,.5061728,81,25,1,187
.1807815,.52,.5061728,81,25,1,187
1.291942,.52,.5061728,81,25,1,187
1.291942,.52,.5061728,81,25,1,187
-1.077136,.52,.5061728,81,25,0,187
-1.68513,.52,.5061728,81,25,0,187
-.5530037,.52,.5061728,81,25,0,187
-.0288714,.5,.5061728,81,24,0,188
-.2594897,.5,.5061728,81,24,0,188
-.0288714,.5,.5061728,81,24,0,188
1.291942,.5,.5061728,81,24,0,188
-1.181962,.5,.5061728,81,24,1,188
-.3643161,.5,.5061728,81,24,1,188
.3065732,.5,.5061728,81,24,0,188
-.5530037,.5,.5061728,81,24,1,188
-.2594897,.5,.5061728,81,24,0,188
1.291942,.5,.5061728,81,24,1,188
-.2594897,.5,.5061728,81,24,1,188
-.4691426,.5,.5061728,81,24,0,188
.075955,.5,.5061728,81,24,1,188
-.3643161,.5,.5061728,81,24,0,188
-.8674831,.5,.5061728,81,24,0,188
-1.957678,.5,.5061728,81,24,0,188
-.2594897,.5,.5061728,81,24,1,188
.1807815,.5,.5061728,81,24,1,188
.1807815,.5,.5061728,81,24,1,188
-1.538373,.5,.5061728,81,24,1,188
-.1546632,.5,.5061728,81,24,1,188
-1.307754,.5,.5061728,81,24,1,188
.3065732,.375,.5061728,81,16,0,189
2.445033,.375,.5061728,81,16,0,189
.1807815,.375,.5061728,81,16,0,189
.075955,.375,.5061728,81,16,0,189
-.5530037,.375,.5061728,81,16,0,189
1.061324,.375,.5061728,81,16,1,189
-.7626567,.375,.5061728,81,16,0,189
-1.538373,.375,.5061728,81,16,1,189
-1.077136,.375,.5061728,81,16,0,189
.5791221,.375,.5061728,81,16,0,189
1.061324,.375,.5061728,81,16,0,189
-.3643161,.375,.5061728,81,16,0,189
.5791221,.375,.5061728,81,16,1,189
-.4691426,.375,.5061728,81,16,1,189
.075955,.625,.5061728,81,16,1,190
1.061324,.625,.5061728,81,16,1,190
2.445033,.625,.5061728,81,16,0,190
.8936014,.625,.5061728,81,16,1,190
1.899935,.625,.5061728,81,16,1,190
2.445033,.625,.5061728,81,16,0,190
2.445033,.625,.5061728,81,16,0,190
2.9482,.625,.5061728,81,16,1,190
2.9482,.625,.5061728,81,16,0,190
1.899935,.625,.5061728,81,16,1,190
-.7626567,.625,.5061728,81,16,1,190
.5791221,.625,.5061728,81,16,0,190
1.899935,.625,.5061728,81,16,1,190
2.445033,.625,.5061728,81,16,0,190
1.291942,.625,.5061728,81,16,1,190
1.543525,.4090909,.4918033,61,22,1,191
-.1546632,.4090909,.4918033,61,22,0,191
1.899935,.4090909,.4918033,61,22,0,191
.8936014,.4090909,.4918033,61,22,0,191
-.3643161,.4090909,.4918033,61,22,1,191
.3065732,.4090909,.4918033,61,22,0,191
.432365,.4090909,.4918033,61,22,1,191
2.445033,.4090909,.4918033,61,22,0,191
.8936014,.4090909,.4918033,61,22,1,191
.432365,.4090909,.4918033,61,22,1,191
-.1546632,.4090909,.4918033,61,22,0,191
.432365,.4090909,.4918033,61,22,0,191
.432365,.4090909,.4918033,61,22,1,191
1.543525,.4090909,.4918033,61,22,0,191
2.9482,.4090909,.4918033,61,22,1,191
.7258791,.4090909,.4918033,61,22,1,191
-.4691426,.4090909,.4918033,61,22,0,191
.075955,.4090909,.4918033,61,22,0,191
-.0288714,.4090909,.4918033,61,22,0,191
.7258791,.4090909,.4918033,61,22,0,191
.3065732,.5625,.4918033,61,16,1,192
.1807815,.5625,.4918033,61,16,1,192
.1807815,.5625,.4918033,61,16,1,192
.1807815,.5625,.4918033,61,16,1,192
.1807815,.5625,.4918033,61,16,0,192
1.899935,.5625,.4918033,61,16,0,192
-.0288714,.5625,.4918033,61,16,1,192
.432365,.5625,.4918033,61,16,1,192
.3065732,.5625,.4918033,61,16,0,192
1.291942,.5625,.4918033,61,16,0,192
-.1546632,.5625,.4918033,61,16,1,192
1.543525,.5625,.4918033,61,16,0,192
.7258791,.5625,.4918033,61,16,1,192
2.9482,.5625,.4918033,61,16,0,192
1.899935,.5625,.4918033,61,16,0,192
.432365,.5217391,.4918033,61,23,1,193
.5791221,.5217391,.4918033,61,23,0,193
.7258791,.5217391,.4918033,61,23,0,193
2.445033,.5217391,.4918033,61,23,1,193
.5791221,.5217391,.4918033,61,23,0,193
1.291942,.5217391,.4918033,61,23,1,193
1.061324,.5217391,.4918033,61,23,0,193
.1807815,.5217391,.4918033,61,23,0,193
1.061324,.5217391,.4918033,61,23,1,193
1.899935,.5217391,.4918033,61,23,1,193
1.061324,.5217391,.4918033,61,23,1,193
1.543525,.5217391,.4918033,61,23,1,193
-1.810921,.5217391,.4918033,61,23,0,193
1.543525,.5217391,.4918033,61,23,0,193
.7258791,.5217391,.4918033,61,23,1,193
1.061324,.5217391,.4918033,61,23,0,193
-1.810921,.5217391,.4918033,61,23,0,193
-.7626567,.5217391,.4918033,61,23,1,193
.5791221,.5217391,.4918033,61,23,0,193
1.899935,.5217391,.4918033,61,23,1,193
1.061324,.5217391,.4918033,61,23,1,193
.432365,.5217391,.4918033,61,23,1,193
.3065732,.5217391,.4918033,61,23,0,193
.8936014,.4347826,.4827586,58,23,1,194
-.5530037,.4347826,.4827586,58,23,1,194
.8936014,.4347826,.4827586,58,23,0,194
.432365,.4347826,.4827586,58,23,0,194
-.3643161,.4347826,.4827586,58,23,0,194
-.3643161,.4347826,.4827586,58,23,1,194
1.291942,.4347826,.4827586,58,23,0,194
.5791221,.4347826,.4827586,58,23,1,194
1.061324,.4347826,.4827586,58,23,0,194
.432365,.4347826,.4827586,58,23,1,194
.7258791,.4347826,.4827586,58,23,0,194
.432365,.4347826,.4827586,58,23,0,194
.8936014,.4347826,.4827586,58,23,0,194
.1807815,.4347826,.4827586,58,23,1,194
-1.307754,.4347826,.4827586,58,23,0,194
2.445033,.4347826,.4827586,58,23,0,194
-.0288714,.4347826,.4827586,58,23,1,194
1.061324,.4347826,.4827586,58,23,1,194
1.543525,.4347826,.4827586,58,23,0,194
-.4691426,.4347826,.4827586,58,23,0,194
.075955,.4347826,.4827586,58,23,1,194
.432365,.4347826,.4827586,58,23,1,194
.5791221,.5714286,.4827586,58,14,1,195
1.899935,.5714286,.4827586,58,14,1,195
-.8674831,.5714286,.4827586,58,14,1,195
1.061324,.5714286,.4827586,58,14,1,195
-1.68513,.5714286,.4827586,58,14,1,195
1.291942,.5714286,.4827586,58,14,0,195
1.291942,.5714286,.4827586,58,14,0,195
1.543525,.5714286,.4827586,58,14,1,195
-.1546632,.5714286,.4827586,58,14,0,195
1.543525,.5714286,.4827586,58,14,0,195
.5791221,.5714286,.4827586,58,14,1,195
.8936014,.5714286,.4827586,58,14,0,195
-.6578302,.5714286,.4827586,58,14,0,195
2.445033,.5714286,.4827586,58,14,1,195
-.5530037,.4761905,.4827586,58,21,1,196
1.061324,.4761905,.4827586,58,21,0,196
.3065732,.4761905,.4827586,58,21,0,196
-.9723096,.4761905,.4827586,58,21,0,196
.075955,.4761905,.4827586,58,21,0,196
-.7626567,.4761905,.4827586,58,21,1,196
-.2594897,.4761905,.4827586,58,21,0,196
-.0288714,.4761905,.4827586,58,21,0,196
-.6578302,.4761905,.4827586,58,21,0,196
1.291942,.4761905,.4827586,58,21,0,196
-.9723096,.4761905,.4827586,58,21,1,196
1.061324,.4761905,.4827586,58,21,0,196
-.8674831,.4761905,.4827586,58,21,1,196
.432365,.4761905,.4827586,58,21,1,196
1.291942,.4761905,.4827586,58,21,1,196
-.5530037,.4761905,.4827586,58,21,0,196
-.2594897,.4761905,.4827586,58,21,1,196
1.899935,.4761905,.4827586,58,21,1,196
.8936014,.4761905,.4827586,58,21,1,196
.432365,.4761905,.4827586,58,21,1,196
-.7626567,.4,.52,100,15,0,197
-.2594897,.4,.52,100,15,0,197
.7258791,.4,.52,100,15,0,197
1.061324,.4,.52,100,15,0,197
-1.412581,.4,.52,100,15,0,197
.432365,.4,.52,100,15,1,197
.1807815,.4,.52,100,15,0,197
2.445033,.4,.52,100,15,1,197
1.543525,.4,.52,100,15,0,197
-.3643161,.4,.52,100,15,0,197
-1.538373,.4,.52,100,15,1,197
.3065732,.4,.52,100,15,0,197
-.0288714,.4,.52,100,15,1,197
-.0288714,.4,.52,100,15,1,197
.1807815,.5833333,.52,100,24,1,198
.1807815,.5833333,.52,100,24,1,198
-.1546632,.5833333,.52,100,24,1,198
.1807815,.5833333,.52,100,24,0,198
.5791221,.5833333,.52,100,24,0,198
.8936014,.5833333,.52,100,24,0,198
1.899935,.5833333,.52,100,24,1,198
.075955,.5833333,.52,100,24,1,198
-.1546632,.5833333,.52,100,24,1,198
-.4691426,.5833333,.52,100,24,0,198
-.5530037,.5833333,.52,100,24,1,198
-.0288714,.5833333,.52,100,24,1,198
.8936014,.5833333,.52,100,24,0,198
-.2594897,.5833333,.52,100,24,1,198
.7258791,.5833333,.52,100,24,1,198
.3065732,.5833333,.52,100,24,1,198
.075955,.5833333,.52,100,24,0,198
.1807815,.5833333,.52,100,24,1,198
.1807815,.5833333,.52,100,24,1,198
-.5530037,.5833333,.52,100,24,0,198
.5791221,.5833333,.52,100,24,1,198
.432365,.5833333,.52,100,24,0,198
-.4691426,.4782609,.52,100,23,0,199
-.7626567,.4782609,.52,100,23,0,199
.075955,.4782609,.52,100,23,0,199
.3065732,.4782609,.52,100,23,1,199
1.899935,.4782609,.52,100,23,1,199
-.6578302,.4782609,.52,100,23,1,199
-.3643161,.4782609,.52,100,23,1,199
-.8674831,.4782609,.52,100,23,0,199
-.8674831,.4782609,.52,100,23,1,199
-.1546632,.4782609,.52,100,23,0,199
-.7626567,.4782609,.52,100,23,0,199
-1.077136,.4782609,.52,100,23,0,199
-.8674831,.4782609,.52,100,23,1,199
.8936014,.4782609,.52,100,23,1,199
-.5530037,.4782609,.52,100,23,1,199
